os,language,task,input_size,pid,status,rtime,ru_utime,ru_stime,ru_maxrss,ru_minflt,ru_majflt,ru_inblock,ru_oublock,ru_nvcsw,ru_nivcsw
Manjaro GNOME 25.0.10,C,binarytrees,7,2310,0,0.0102787017822265,0.0,0.007226,10440,337,4,0,0,19,0
Manjaro GNOME 25.0.10,C,binarytrees,7,2315,0,0.0121867656707763,0.002627,0.005079,10544,335,0,0,0,18,0
Manjaro GNOME 25.0.10,C,binarytrees,7,2320,0,0.0110185146331787,0.0038429999999999,0.0026669999999999,10440,335,0,0,0,18,0
Manjaro GNOME 25.0.10,C,binarytrees,7,2325,0,0.0100088119506835,0.002521,0.004999,10440,339,0,0,0,16,0
Manjaro GNOME 25.0.10,C,binarytrees,7,2330,0,0.0114655494689941,0.004125,0.002657,10440,340,0,0,0,19,0
Manjaro GNOME 25.0.10,C,binarytrees,7,2335,0,0.0112519264221191,0.008031,0.0,10432,338,0,0,0,17,0
Manjaro GNOME 25.0.10,C,binarytrees,7,2340,0,0.0123286247253417,0.0,0.007134,10564,339,0,0,0,16,0
Manjaro GNOME 25.0.10,C,binarytrees,7,2345,0,0.0103728771209716,0.002508,0.004809,10564,336,0,0,0,18,0
Manjaro GNOME 25.0.10,C,binarytrees,7,2350,0,0.0219199657440185,0.007539,0.005915,10688,333,0,0,0,16,0
Manjaro GNOME 25.0.10,C,binarytrees,7,2355,0,0.0101215839385986,0.002601,0.004452,10440,339,0,0,0,17,0
Manjaro GNOME 25.0.10,C,binarytrees,21,2360,0,5.478881120681763,16.200308,1.275278,351228,87734,0,0,0,42,251
Manjaro GNOME 25.0.10,C,binarytrees,21,2372,0,5.476213455200195,16.024934,1.388041,351356,87738,0,0,0,22,382
Manjaro GNOME 25.0.10,C,binarytrees,21,2384,0,5.418409824371338,15.558533,1.951197,351228,87736,0,0,0,29,262
Manjaro GNOME 25.0.10,C,binarytrees,21,2396,0,5.60659122467041,17.362151,1.987242,351292,87735,0,0,0,30,151
Manjaro GNOME 25.0.10,C,binarytrees,21,2408,0,5.7686927318573,16.886745,1.414335,351100,87736,0,0,0,32,363
Manjaro GNOME 25.0.10,C,binarytrees,21,2420,0,5.629168272018433,18.399088,1.412869,351292,87737,0,0,0,29,291
Manjaro GNOME 25.0.10,C,binarytrees,21,2432,0,5.779773235321045,18.506153,1.426685,351292,87737,0,0,0,25,595
Manjaro GNOME 25.0.10,C,binarytrees,21,2444,0,6.133410930633545,17.586608,1.915412,351228,87735,0,0,0,27,116
Manjaro GNOME 25.0.10,C,binarytrees,21,2456,0,6.313671112060547,18.486867,1.600293,351100,87736,0,0,0,37,54
Manjaro GNOME 25.0.10,C,binarytrees,21,2468,0,5.702134132385254,18.887464,1.441072,351100,87736,0,0,0,39,316
Manjaro GNOME 25.0.10,C,fannkuchredux,10,2485,0,0.2100086212158203,0.202007,0.0037359999999999,10440,324,3,0,0,20,1
Manjaro GNOME 25.0.10,C,fannkuchredux,10,2488,0,0.2194209098815918,0.2080709999999999,0.003541,10568,330,0,0,0,15,4
Manjaro GNOME 25.0.10,C,fannkuchredux,10,2491,0,0.2167243957519531,0.2068779999999999,0.0043019999999999,10568,324,0,0,0,15,3
Manjaro GNOME 25.0.10,C,fannkuchredux,10,2494,0,0.2013185024261474,0.147221,0.050503,10436,329,0,0,0,15,1
Manjaro GNOME 25.0.10,C,fannkuchredux,10,2497,0,0.2014646530151367,0.1944459999999999,0.003361,10568,326,0,0,0,16,12
Manjaro GNOME 25.0.10,C,fannkuchredux,10,2500,0,0.206343412399292,0.06509,0.136883,10692,326,0,0,0,15,0
Manjaro GNOME 25.0.10,C,fannkuchredux,10,2503,0,0.2024049758911132,0.1895629999999999,0.008426,10636,326,0,0,0,16,5
Manjaro GNOME 25.0.10,C,fannkuchredux,10,2506,0,0.2113659381866455,0.198931,0.005958,10692,322,0,0,0,16,4
Manjaro GNOME 25.0.10,C,fannkuchredux,10,2509,0,0.2018656730651855,0.1867029999999999,0.011085,10692,325,0,0,0,16,2
Manjaro GNOME 25.0.10,C,fannkuchredux,10,2512,0,0.2168312072753906,0.1842379999999999,0.01906,10652,328,0,0,0,14,2
Manjaro GNOME 25.0.10,C,fannkuchredux,12,2515,0,29.390113592147827,29.368338,0.014464,10692,326,0,0,0,16,19
Manjaro GNOME 25.0.10,C,fannkuchredux,12,2518,0,29.526053190231323,29.479605,0.025908,10692,329,0,0,0,16,409
Manjaro GNOME 25.0.10,C,fannkuchredux,12,2521,0,29.15972113609314,28.302252,0.868892,10672,325,0,0,0,14,21
Manjaro GNOME 25.0.10,C,fannkuchredux,12,2525,0,29.65945076942444,29.613604,0.040033,10568,328,0,0,0,16,418
Manjaro GNOME 25.0.10,C,fannkuchredux,12,2529,0,29.712707996368408,29.703231,0.00535,10692,326,0,0,0,16,12
Manjaro GNOME 25.0.10,C,fannkuchredux,12,2532,0,29.659366607666016,29.601296,0.050329,10688,328,0,0,0,16,54
Manjaro GNOME 25.0.10,C,fannkuchredux,12,2535,0,29.84559440612793,29.813837,0.026487,10688,327,0,0,0,16,15
Manjaro GNOME 25.0.10,C,fannkuchredux,12,2544,0,29.67292046546936,29.622824,0.0373229999999999,10568,326,0,0,0,16,77
Manjaro GNOME 25.0.10,C,fannkuchredux,12,2547,0,29.912350177764893,29.864763,0.0411749999999999,10440,330,0,0,0,14,23
Manjaro GNOME 25.0.10,C,fannkuchredux,12,2585,0,29.598267078399655,29.561667,0.030302,10692,326,0,0,0,16,12
Manjaro GNOME 25.0.10,C,fasta,250000,2596,0,0.067084789276123,0.050455,0.01245,10692,323,3,0,0,20,0
Manjaro GNOME 25.0.10,C,fasta,250000,2599,0,0.0663673877716064,0.047368,0.015175,10568,327,0,0,0,15,0
Manjaro GNOME 25.0.10,C,fasta,250000,2602,0,0.0667083263397216,0.055774,0.006109,10564,326,0,0,0,16,1
Manjaro GNOME 25.0.10,C,fasta,250000,2605,0,0.0661947727203369,0.052771,0.0098579999999999,10440,325,0,0,0,16,0
Manjaro GNOME 25.0.10,C,fasta,250000,2608,0,0.0715222358703613,0.048284,0.014721,10692,323,0,0,0,16,6
Manjaro GNOME 25.0.10,C,fasta,250000,2611,0,0.067380666732788,0.0633089999999999,0.0,10692,326,0,0,0,16,0
Manjaro GNOME 25.0.10,C,fasta,250000,2614,0,0.0632531642913818,0.044211,0.016278,10564,327,0,0,0,15,0
Manjaro GNOME 25.0.10,C,fasta,250000,2617,0,0.065286636352539,0.056497,0.005277,10440,324,0,0,0,16,5
Manjaro GNOME 25.0.10,C,fasta,250000,2620,0,0.0765855312347412,0.045648,0.021921,10692,326,0,0,0,16,4
Manjaro GNOME 25.0.10,C,fasta,250000,2623,0,0.063300609588623,0.045285,0.0143089999999999,10692,326,0,0,0,15,0
Manjaro GNOME 25.0.10,C,fasta,25000000,2626,0,5.309662342071533,4.271956,1.026371,10440,324,0,0,0,16,133
Manjaro GNOME 25.0.10,C,fasta,25000000,2629,0,5.382569789886475,4.353668,1.024588,10692,325,0,0,0,14,11
Manjaro GNOME 25.0.10,C,fasta,25000000,2632,0,5.365132570266724,4.315928,1.04383,10692,326,0,0,0,15,5
Manjaro GNOME 25.0.10,C,fasta,25000000,2635,0,5.386511325836182,4.339531,1.040263,10692,326,0,0,0,16,5
Manjaro GNOME 25.0.10,C,fasta,25000000,2638,0,5.383926153182983,4.300836,1.077641,10688,325,0,0,0,16,7
Manjaro GNOME 25.0.10,C,fasta,25000000,2641,0,5.367197751998901,4.436199,0.926999,10568,323,0,0,0,16,6
